Year,Agricultural Product,VALUE
2010,Lubricants,126.268
2010,Lubricants,126.668
2010,Lubricants,126.968
2011,Lubricants,127.868
2011,Lubricants,127.968
2011,Lubricants,129.168
2011,Lubricants,129.668
2011,Lubricants,129.568
2011,Lubricants,129.668
2011,Lubricants,129.168
2011,Lubricants,129.168
2011,Lubricants,129.168
2011,Lubricants,129.068
2011,Lubricants,129.768
2011,Lubricants,129.568
2003,Fertilisers,90.369
2003,Fertilisers,92.265
2003,Fertilisers,92.353
2003,Fertilisers,92.007
2003,Fertilisers,91.328
2003,Fertilisers,90.167
2003,Fertilisers,89.603
2003,Fertilisers,89.516
2003,Fertilisers,89.872
2003,Fertilisers,89.968
2003,Fertilisers,89.887
2003,Fertilisers,92.369
2004,Fertilisers,95.27
2004,Fertilisers,95.408
2004,Fertilisers,94.788
2004,Fertilisers,93.571
2004,Fertilisers,92.352
2004,Fertilisers,91.348
2004,Fertilisers,89.959
2004,Fertilisers,90.046
2004,Fertilisers,90.373
2004,Fertilisers,91.31
2004,Fertilisers,92.608
2004,Fertilisers,93.052
2005,Fertilisers,97.535
2005,Fertilisers,102.061
2005,Fertilisers,102.294
2005,Fertilisers,100.895
2005,Fertilisers,99.741
2005,Fertilisers,98.763
2005,Fertilisers,98.718
2005,Fertilisers,99.149
2005,Fertilisers,99.855
2005,Fertilisers,100.126
2005,Fertilisers,100.315
2005,Fertilisers,100.546
2006,Fertilisers,102.963
2006,Fertilisers,106.024
2006,Fertilisers,107.487
2006,Fertilisers,108.195
2006,Fertilisers,107.959
2006,Fertilisers,107.511
2006,Fertilisers,107.441
2006,Fertilisers,107.339
2006,Fertilisers,107.322
2006,Fertilisers,107.486
2006,Fertilisers,107.56
2006,Fertilisers,107.573
2007,Fertilisers,108.099
2007,Fertilisers,108.401
2007,Fertilisers,109.086
2007,Fertilisers,109.473
2007,Fertilisers,109.671
2007,Fertilisers,109.76
2007,Fertilisers,109.807
2007,Fertilisers,109.868
2007,Fertilisers,110.448
2007,Fertilisers,110.996
2007,Fertilisers,113.267
2007,Fertilisers,121.277
2008,Fertilisers,140.929
2008,Fertilisers,164.462
2008,Fertilisers,169.323
2008,Fertilisers,181.125
2008,Fertilisers,182.327
2008,Fertilisers,183.026
2008,Fertilisers,190.173
2008,Fertilisers,195.517
2008,Fertilisers,196.584
2008,Fertilisers,197.439
2008,Fertilisers,197.039
2008,Fertilisers,196.541
2009,Fertilisers,194.922
2009,Fertilisers,186.011
2009,Fertilisers,173.87
2009,Fertilisers,157.718
2009,Fertilisers,145.358
2009,Fertilisers,137.902
2009,Fertilisers,138.071
2009,Fertilisers,137.264
2009,Fertilisers,135.442
2009,Fertilisers,135.698
2009,Fertilisers,135.377
2009,Fertilisers,133.493
2010,Fertilisers,129.822
2010,Fertilisers,130.3
2010,Fertilisers,131.435
2010,Fertilisers,131.799
2010,Fertilisers,131.594
2010,Fertilisers,129.5
2010,Fertilisers,129.063
2010,Fertilisers,131.329
2010,Fertilisers,135.617
2010,Fertilisers,136.082
2010,Fertilisers,136.321
2010,Fertilisers,139.827
2011,Fertilisers,154.424
2011,Fertilisers,161.984
2011,Fertilisers,163.299
2011,Fertilisers,162.405
2011,Fertilisers,163.15
2011,Fertilisers,163.135
2011,Fertilisers,162.943
2011,Fertilisers,162.931
2011,Fertilisers,162.961
2011,Fertilisers,164.321
2011,Fertilisers,164.494
2011,Fertilisers,165.834
2003,Straight fertilisers,87.977
2003,Straight fertilisers,89.596
2003,Straight fertilisers,89.903
2003,Straight fertilisers,89.343
2003,Straight fertilisers,88.797
2003,Straight fertilisers,87.491
2003,Straight fertilisers,86.24
2003,Straight fertilisers,86.111
2003,Straight fertilisers,86.766
2003,Straight fertilisers,86.787
2003,Straight fertilisers,87.204
2003,Straight fertilisers,90.701
2004,Straight fertilisers,94.931
2004,Straight fertilisers,95.407
2004,Straight fertilisers,94.839
2004,Straight fertilisers,93.348
2004,Straight fertilisers,91.525
2004,Straight fertilisers,90.125
2004,Straight fertilisers,87.932
2004,Straight fertilisers,88.422
2004,Straight fertilisers,88.47
2004,Straight fertilisers,90.027
2004,Straight fertilisers,91.952
2004,Straight fertilisers,92.602
2005,Straight fertilisers,98.498
2005,Straight fertilisers,103.423
2005,Straight fertilisers,103.348
2005,Straight fertilisers,101.166
2005,Straight fertilisers,99.418
2005,Straight fertilisers,98.583
2005,Straight fertilisers,98.242
2005,Straight fertilisers,98.881
2005,Straight fertilisers,99.602
2005,Straight fertilisers,99.371
2005,Straight fertilisers,99.551
2005,Straight fertilisers,99.916
2006,Straight fertilisers,103.456
2006,Straight fertilisers,106.17
2006,Straight fertilisers,107.758
2006,Straight fertilisers,109.041
2006,Straight fertilisers,108.617
2006,Straight fertilisers,108.2
2006,Straight fertilisers,108.021
2006,Straight fertilisers,107.718
2006,Straight fertilisers,107.772
2006,Straight fertilisers,107.96
2006,Straight fertilisers,108.031
2006,Straight fertilisers,107.948
2007,Straight fertilisers,108.353
2007,Straight fertilisers,108.858
2007,Straight fertilisers,109.9
2007,Straight fertilisers,110.348
2007,Straight fertilisers,110.5
2007,Straight fertilisers,110.578
2007,Straight fertilisers,110.717
2007,Straight fertilisers,110.911
2007,Straight fertilisers,111.071
2007,Straight fertilisers,111.343
2007,Straight fertilisers,113.732
2007,Straight fertilisers,120.296
2008,Straight fertilisers,138.78
2008,Straight fertilisers,159.732
2008,Straight fertilisers,164.415
2008,Straight fertilisers,177.044
2008,Straight fertilisers,177.916
2008,Straight fertilisers,178.12
2008,Straight fertilisers,182.74
2008,Straight fertilisers,185.602
2008,Straight fertilisers,186.954
2008,Straight fertilisers,186.288
2008,Straight fertilisers,185.681
2008,Straight fertilisers,185.452
2009,Straight fertilisers,182.849
2009,Straight fertilisers,174.54
2009,Straight fertilisers,160.905
2009,Straight fertilisers,143.944
2009,Straight fertilisers,127.509
2009,Straight fertilisers,118.092
2009,Straight fertilisers,120.158
2009,Straight fertilisers,120.105
2009,Straight fertilisers,116.774
2009,Straight fertilisers,116.774
2009,Straight fertilisers,116.626
2009,Straight fertilisers,115.439
2010,Straight fertilisers,113.772
2010,Straight fertilisers,115.82
2010,Straight fertilisers,119.871
2010,Straight fertilisers,121.025
2010,Straight fertilisers,120.212
2010,Straight fertilisers,117.355
2010,Straight fertilisers,117.054
2010,Straight fertilisers,119.6
2010,Straight fertilisers,123.423
2010,Straight fertilisers,125.048
2010,Straight fertilisers,125.356
2010,Straight fertilisers,130.106
2011,Straight fertilisers,146.009
2011,Straight fertilisers,154.104
2011,Straight fertilisers,154.646
2011,Straight fertilisers,153.819
2011,Straight fertilisers,153.538
2011,Straight fertilisers,153.622
2011,Straight fertilisers,153.354
2011,Straight fertilisers,152.912
2011,Straight fertilisers,152.866
2011,Straight fertilisers,154.672
2011,Straight fertilisers,154.894
2011,Straight fertilisers,156.33
2003,Compound fertilisers,91.495
2003,Compound fertilisers,93.696
2003,Compound fertilisers,93.651
2003,Compound fertilisers,93.418
2003,Compound fertilisers,92.608
2003,Compound fertilisers,91.459
2003,Compound fertilisers,91.291
2003,Compound fertilisers,91.224
2003,Compound fertilisers,91.415
2003,Compound fertilisers,91.567
2003,Compound fertilisers,91.165
2003,Compound fertilisers,93.176
2004,Compound fertilisers,95.436
2004,Compound fertilisers,95.369
2004,Compound fertilisers,94.674
2004,Compound fertilisers,93.547
2004,Compound fertilisers,92.627
2004,Compound fertilisers,91.804
2004,Compound fertilisers,90.828
2004,Compound fertilisers,90.665
2004,Compound fertilisers,91.192
2004,Compound fertilisers,91.801
2004,Compound fertilisers,92.791
2004,Compound fertilisers,93.136
2005,Compound fertilisers,96.991
2005,Compound fertilisers,101.553
2005,Compound fertilisers,101.964
2005,Compound fertilisers,100.905
2005,Compound fertilisers,100.005
2005,Compound fertilisers,98.896
2005,Compound fertilisers,99.007
2005,Compound fertilisers,99.351
2005,Compound fertilisers,100.088
2005,Compound fertilisers,100.22
2005,Compound fertilisers,100.424
2005,Compound fertilisers,100.596
2006,Compound fertilisers,102.307
2006,Compound fertilisers,105.722
2006,Compound fertilisers,107.2
2006,Compound fertilisers,107.64
2006,Compound fertilisers,107.491
2006,Compound fertilisers,107.002
2006,Compound fertilisers,106.986
2006,Compound fertilisers,106.986
2006,Compound fertilisers,106.931
2006,Compound fertilisers,107.091
2006,Compound fertilisers,107.17
2006,Compound fertilisers,107.234
2007,Compound fertilisers,107.817
2007,Compound fertilisers,108.026
2007,Compound fertilisers,108.56
2007,Compound fertilisers,108.935
2007,Compound fertilisers,109.169
2007,Compound fertilisers,109.268
2007,Compound fertilisers,109.269
2007,Compound fertilisers,109.262
2007,Compound fertilisers,110.099
2007,Compound fertilisers,110.824
2007,Compound fertilisers,113.158
2007,Compound fertilisers,122.381
2008,Compound fertilisers,143.588
2008,Compound fertilisers,169.799
2008,Compound fertilisers,175.023
2008,Compound fertilisers,187.035
2008,Compound fertilisers,188.48
2008,Compound fertilisers,189.481
2008,Compound fertilisers,198.372
2008,Compound fertilisers,205.335
2008,Compound fertilisers,206.309
2008,Compound fertilisers,208.023
2008,Compound fertilisers,207.711
2008,Compound fertilisers,207.042
2009,Compound fertilisers,205.858
2009,Compound fertilisers,196.134
2009,Compound fertilisers,184.12
2009,Compound fertilisers,167.502
2009,Compound fertilisers,156.635
2009,Compound fertilisers,149.812
2009,Compound fertilisers,148.98
2009,Compound fertilisers,147.725
2009,Compound fertilisers,146.607
2009,Compound fertilisers,147.014
2009,Compound fertilisers,146.583
2009,Compound fertilisers,144.223
2010,Compound fertilisers,139.28
2010,Compound fertilisers,139.026
2010,Compound fertilisers,138.666
2010,Compound fertilisers,138.629
2010,Compound fertilisers,138.738
2010,Compound fertilisers,136.935
2010,Compound fertilisers,136.525
2010,Compound fertilisers,138.767
2010,Compound fertilisers,143.54
2010,Compound fertilisers,143.412
2010,Compound fertilisers,143.627
2010,Compound fertilisers,146.663
2011,Compound fertilisers,161.369
2011,Compound fertilisers,169.061
2011,Compound fertilisers,170.86
2011,Compound fertilisers,169.882
2011,Compound fertilisers,171.216
2011,Compound fertilisers,171.146
2011,Compound fertilisers,170.984
2011,Compound fertilisers,171.202
2011,Compound fertilisers,171.274
2011,Compound fertilisers,172.471
2011,Compound fertilisers,172.627
2011,Compound fertilisers,173.991
2003,PK fertilisers,95.063
2003,PK fertilisers,95.569
2003,PK fertilisers,95.836
2003,PK fertilisers,95.69
2003,PK fertilisers,95.624
2003,PK fertilisers,95.312
2003,PK fertilisers,94.844
2003,PK fertilisers,94.844
2003,PK fertilisers,95.274
2003,PK fertilisers,94.75
2003,PK fertilisers,95.635
2003,PK fertilisers,96.728
2004,PK fertilisers,97.177
2004,PK fertilisers,96.954
2004,PK fertilisers,96.688
2004,PK fertilisers,96.129
2004,PK fertilisers,95.924
2004,PK fertilisers,95.596
2004,PK fertilisers,95.789
2004,PK fertilisers,95.921
2004,PK fertilisers,96.65
2004,PK fertilisers,97.191
2004,PK fertilisers,96.977
2004,PK fertilisers,97.883
2005,PK fertilisers,98.739
2005,PK fertilisers,100.061
2005,PK fertilisers,100.603
2005,PK fertilisers,100.019
2005,PK fertilisers,99.743
2005,PK fertilisers,99.572
2005,PK fertilisers,99.972
2005,PK fertilisers,99.916
2005,PK fertilisers,100.009
2005,PK fertilisers,100.545
2005,PK fertilisers,100.404
2005,PK fertilisers,100.417
2006,PK fertilisers,103.075
2006,PK fertilisers,104.204
2006,PK fertilisers,104.909
2006,PK fertilisers,106.05
2006,PK fertilisers,105.862
2006,PK fertilisers,105.935
2006,PK fertilisers,105.854
2006,PK fertilisers,105.66
2006,PK fertilisers,105.804
2006,PK fertilisers,105.979
2006,PK fertilisers,106.258
2006,PK fertilisers,106.288
2007,PK fertilisers,107.119
2007,PK fertilisers,108.091
2007,PK fertilisers,109.036
2007,PK fertilisers,109.608
2007,PK fertilisers,109.895
2007,PK fertilisers,110.195
2007,PK fertilisers,110.195
2007,PK fertilisers,110.195
2007,PK fertilisers,116.594
2007,PK fertilisers,120.598
2007,PK fertilisers,126.821
2007,PK fertilisers,137.563
2008,PK fertilisers,152.666
2008,PK fertilisers,179.304
2008,PK fertilisers,192.241
2008,PK fertilisers,204.172
2008,PK fertilisers,212.39
2008,PK fertilisers,225.363
2008,PK fertilisers,242.652
2008,PK fertilisers,264.006
2008,PK fertilisers,264.006
2008,PK fertilisers,263.91
2008,PK fertilisers,263.468
2008,PK fertilisers,263.239
2009,PK fertilisers,260.282
2009,PK fertilisers,256.751
2009,PK fertilisers,241.826
2009,PK fertilisers,240.624
2009,PK fertilisers,238.325
2009,PK fertilisers,240.204
2009,PK fertilisers,239.223
2009,PK fertilisers,230.491
2009,PK fertilisers,225.068
2009,PK fertilisers,225.068
2009,PK fertilisers,225.068
2009,PK fertilisers,219.734
2010,PK fertilisers,199.833
2010,PK fertilisers,182.978
2010,PK fertilisers,177.115
2010,PK fertilisers,169.82
2010,PK fertilisers,169.82
2010,PK fertilisers,169.82
2010,PK fertilisers,169.82
2010,PK fertilisers,170.266
2010,PK fertilisers,178.237
2010,PK fertilisers,178.424
2010,PK fertilisers,178.424
2010,PK fertilisers,179.924
2011,PK fertilisers,187.302
2011,PK fertilisers,194.683
2011,PK fertilisers,201.464
2011,PK fertilisers,200.346
2011,PK fertilisers,200.814
2011,PK fertilisers,200.814
2011,PK fertilisers,201.0
2011,PK fertilisers,202.277
2011,PK fertilisers,202.277
2011,PK fertilisers,204.032
2011,PK fertilisers,204.032
2011,PK fertilisers,206.772
2003,NPK fertilisers,91.265
2003,NPK fertilisers,93.576
2003,NPK fertilisers,93.51
2003,NPK fertilisers,93.271
2003,NPK fertilisers,92.414
2003,NPK fertilisers,91.21
2003,NPK fertilisers,91.062
2003,NPK fertilisers,90.99
2003,NPK fertilisers,91.166
2003,NPK fertilisers,91.361
2003,NPK fertilisers,90.876
2003,NPK fertilisers,92.946
2004,NPK fertilisers,95.324
2004,NPK fertilisers,95.267
2004,NPK fertilisers,94.544
2004,NPK fertilisers,93.38
2004,NPK fertilisers,92.414
2004,NPK fertilisers,91.559
2004,NPK fertilisers,90.507
2004,NPK fertilisers,90.326
2004,NPK fertilisers,90.839
2004,NPK fertilisers,91.452
2004,NPK fertilisers,92.521
2004,NPK fertilisers,92.829
2005,NPK fertilisers,96.93
2005,NPK fertilisers,101.605
2005,NPK fertilisers,102.012
2005,NPK fertilisers,100.936
2005,NPK fertilisers,100.014
2005,NPK fertilisers,98.872
2005,NPK fertilisers,98.974
2005,NPK fertilisers,99.332
2005,NPK fertilisers,100.091
2005,NPK fertilisers,100.208
2005,NPK fertilisers,100.424
2005,NPK fertilisers,100.602
2006,NPK fertilisers,102.281
2006,NPK fertilisers,105.775
2006,NPK fertilisers,107.28
2006,NPK fertilisers,107.695
2006,NPK fertilisers,107.548
2006,NPK fertilisers,107.039
2006,NPK fertilisers,107.026
2006,NPK fertilisers,107.032
2006,NPK fertilisers,106.97
2006,NPK fertilisers,107.13
2006,NPK fertilisers,107.202
2006,NPK fertilisers,107.267
2007,NPK fertilisers,107.841
2007,NPK fertilisers,108.024
2007,NPK fertilisers,108.543
2007,NPK fertilisers,108.912
2007,NPK fertilisers,109.144
2007,NPK fertilisers,109.236
2007,NPK fertilisers,109.236
2007,NPK fertilisers,109.23
2007,NPK fertilisers,109.872
2007,NPK fertilisers,110.484
2007,NPK fertilisers,112.682
2007,NPK fertilisers,121.851
2008,NPK fertilisers,143.272
2008,NPK fertilisers,169.468
2008,NPK fertilisers,174.423
2008,NPK fertilisers,186.438
2008,NPK fertilisers,187.646
2008,NPK fertilisers,188.23
2008,NPK fertilisers,196.828
2008,NPK fertilisers,203.29
2008,NPK fertilisers,204.298
2008,NPK fertilisers,206.074
2008,NPK fertilisers,205.768
2008,NPK fertilisers,205.083
2009,NPK fertilisers,203.961
2009,NPK fertilisers,194.021
2009,NPK fertilisers,182.108
2009,NPK fertilisers,164.953
2009,NPK fertilisers,153.787
2009,NPK fertilisers,146.661
2009,NPK fertilisers,145.834
2009,NPK fertilisers,144.84
2009,NPK fertilisers,143.873
2009,NPK fertilisers,144.294
2009,NPK fertilisers,143.848
2009,NPK fertilisers,141.591
2010,NPK fertilisers,137.17
2010,NPK fertilisers,137.494
2010,NPK fertilisers,137.326
2010,NPK fertilisers,137.542
2010,NPK fertilisers,137.655
2010,NPK fertilisers,135.789
2010,NPK fertilisers,135.364
2010,NPK fertilisers,137.669
2010,NPK fertilisers,142.33
2010,NPK fertilisers,142.191
2010,NPK fertilisers,142.414
2010,NPK fertilisers,145.503
2011,NPK fertilisers,160.465
2011,NPK fertilisers,168.167
2011,NPK fertilisers,169.794
2011,NPK fertilisers,168.82
2011,NPK fertilisers,170.184
2011,NPK fertilisers,170.112
2011,NPK fertilisers,169.938
2011,NPK fertilisers,170.119
2011,NPK fertilisers,170.193
2011,NPK fertilisers,171.371
2011,NPK fertilisers,171.532
2011,NPK fertilisers,172.848
2003,Other fertilisers,95.988
2003,Other fertilisers,95.988
2003,Other fertilisers,95.988
2003,Other fertilisers,95.976
2003,Other fertilisers,95.976
2003,Other fertilisers,95.976
2003,Other fertilisers,95.976
2003,Other fertilisers,95.976
2003,Other fertilisers,95.976
2003,Other fertilisers,95.976
2003,Other fertilisers,95.976
2003,Other fertilisers,95.976
2004,Other fertilisers,95.976
2004,Other fertilisers,95.976
2004,Other fertilisers,95.976
2004,Other fertilisers,95.976
2004,Other fertilisers,95.976
2004,Other fertilisers,95.976
2004,Other fertilisers,95.976
2004,Other fertilisers,95.976
2004,Other fertilisers,95.976
2004,Other fertilisers,95.976
2004,Other fertilisers,95.976
2004,Other fertilisers,95.976
2005,Other fertilisers,98.087
2005,Other fertilisers,98.087
2005,Other fertilisers,98.087
2005,Other fertilisers,98.087
2005,Other fertilisers,98.087
2005,Other fertilisers,98.087
2005,Other fertilisers,98.087
2005,Other fertilisers,98.087
2005,Other fertilisers,98.087
2005,Other fertilisers,105.738
2005,Other fertilisers,105.738
2005,Other fertilisers,105.738
2006,Other fertilisers,110.073
2006,Other fertilisers,110.073
2006,Other fertilisers,110.073
2006,Other fertilisers,110.073
2006,Other fertilisers,110.073
2006,Other fertilisers,110.073
2006,Other fertilisers,110.073
2006,Other fertilisers,110.073
2006,Other fertilisers,110.073
2006,Other fertilisers,110.073
2006,Other fertilisers,110.073
2006,Other fertilisers,110.073
2007,Other fertilisers,110.761
2007,Other fertilisers,110.761
2007,Other fertilisers,110.761
2007,Other fertilisers,110.761
2007,Other fertilisers,110.761
2007,Other fertilisers,110.761
2007,Other fertilisers,110.761
2007,Other fertilisers,110.761
2007,Other fertilisers,110.761
2007,Other fertilisers,110.761
2007,Other fertilisers,110.761
2007,Other fertilisers,110.761
2008,Other fertilisers,113.53
2008,Other fertilisers,113.53
2008,Other fertilisers,113.53
2008,Other fertilisers,113.53
2008,Other fertilisers,113.53
2008,Other fertilisers,113.53
2008,Other fertilisers,113.53
2008,Other fertilisers,113.53
2008,Other fertilisers,113.53
2008,Other fertilisers,113.53
2008,Other fertilisers,113.53
2008,Other fertilisers,113.53
2009,Other fertilisers,113.53
2009,Other fertilisers,113.53
2009,Other fertilisers,113.53
2009,Other fertilisers,113.644
2009,Other fertilisers,113.644
2009,Other fertilisers,113.644
2009,Other fertilisers,113.644
2009,Other fertilisers,113.644
2009,Other fertilisers,113.644
2009,Other fertilisers,113.644
2009,Other fertilisers,113.644
2009,Other fertilisers,113.644
2010,Other fertilisers,113.644
2010,Other fertilisers,112.223
2010,Other fertilisers,112.223
2010,Other fertilisers,112.223
2010,Other fertilisers,112.223
2010,Other fertilisers,112.223
2010,Other fertilisers,109.979
2010,Other fertilisers,109.979
2010,Other fertilisers,109.979
2010,Other fertilisers,109.979
2010,Other fertilisers,109.979
2010,Other fertilisers,109.979
2011,Other fertilisers,109.979
2011,Other fertilisers,109.979
2011,Other fertilisers,109.979
2011,Other fertilisers,109.979
2011,Other fertilisers,109.979
2011,Other fertilisers,109.979
2011,Other fertilisers,109.979
2011,Other fertilisers,109.979
2011,Other fertilisers,109.979
2011,Other fertilisers,109.979
2011,Other fertilisers,109.979
2011,Other fertilisers,109.979
2003,Plant protection products,99.259
2003,Plant protection products,99.264
2003,Plant protection products,99.094
2003,Plant protection products,98.823
2003,Plant protection products,98.827
2003,Plant protection products,98.871
2003,Plant protection products,98.867
2003,Plant protection products,98.87
2003,Plant protection products,98.869
2003,Plant protection products,98.863
2003,Plant protection products,98.883
2003,Plant protection products,98.874
2004,Plant protection products,98.904
2004,Plant protection products,98.904
2004,Plant protection products,100.195
2004,Plant protection products,100.942
2004,Plant protection products,100.82
2004,Plant protection products,100.846
2004,Plant protection products,100.927
2004,Plant protection products,100.917
2004,Plant protection products,100.93
2004,Plant protection products,100.918
2004,Plant protection products,100.927
2004,Plant protection products,100.936
2005,Plant protection products,101.018
2005,Plant protection products,101.018
2005,Plant protection products,101.016
2005,Plant protection products,99.566
2005,Plant protection products,99.702
2005,Plant protection products,99.669
2005,Plant protection products,99.669
2005,Plant protection products,99.669
2005,Plant protection products,99.669
2005,Plant protection products,99.669
2005,Plant protection products,99.669
2005,Plant protection products,99.669
2006,Plant protection products,99.669
2006,Plant protection products,99.669
2006,Plant protection products,99.658
2006,Plant protection products,98.698
2006,Plant protection products,98.745
2006,Plant protection products,98.951
2006,Plant protection products,98.951
2006,Plant protection products,98.951
2006,Plant protection products,98.951
2006,Plant protection products,98.951
2006,Plant protection products,98.951
2006,Plant protection products,98.951
2007,Plant protection products,98.951
2007,Plant protection products,98.951
2007,Plant protection products,99.286
2007,Plant protection products,98.414
2007,Plant protection products,98.084
2007,Plant protection products,98.15
2007,Plant protection products,98.114
2007,Plant protection products,98.114
2007,Plant protection products,98.114
2007,Plant protection products,98.114
2007,Plant protection products,98.114
2007,Plant protection products,98.114
2008,Plant protection products,98.114
2008,Plant protection products,98.114
2008,Plant protection products,97.761
2008,Plant protection products,98.36
2008,Plant protection products,99.773
2008,Plant protection products,100.102
2008,Plant protection products,100.638
2008,Plant protection products,100.638
2008,Plant protection products,100.638
2008,Plant protection products,100.638
2008,Plant protection products,100.638
2008,Plant protection products,100.638
2009,Plant protection products,100.638
2009,Plant protection products,100.638
2009,Plant protection products,101.273
2009,Plant protection products,102.204
2009,Plant protection products,103.273
2009,Plant protection products,103.539
2009,Plant protection products,103.756
2009,Plant protection products,103.756
2009,Plant protection products,103.756
2009,Plant protection products,103.756
2009,Plant protection products,103.756
2009,Plant protection products,103.756
2010,Plant protection products,103.756
2010,Plant protection products,103.756
2010,Plant protection products,103.884
2010,Plant protection products,102.797
2010,Plant protection products,102.797
2010,Plant protection products,102.777
2010,Plant protection products,102.882
2010,Plant protection products,102.882
2010,Plant protection products,102.882
2010,Plant protection products,102.882
2010,Plant protection products,102.882
2010,Plant protection products,102.882
2011,Plant protection products,102.882
2011,Plant protection products,102.882
2011,Plant protection products,100.577
2011,Plant protection products,100.515
2011,Plant protection products,100.595
2011,Plant protection products,100.609
2011,Plant protection products,100.56
2011,Plant protection products,100.56
2011,Plant protection products,100.56
2011,Plant protection products,100.56
2011,Plant protection products,100.56
2011,Plant protection products,100.56
2003,Veterinary expenses,94.812
2003,Veterinary expenses,94.838
2003,Veterinary expenses,96.677
2003,Veterinary expenses,97.546
2003,Veterinary expenses,97.552
2003,Veterinary expenses,97.579
2003,Veterinary expenses,98.361
2003,Veterinary expenses,98.381
2003,Veterinary expenses,98.388
2003,Veterinary expenses,98.621
2003,Veterinary expenses,98.591
2003,Veterinary expenses,98.603
2004,Veterinary expenses,96.553
2004,Veterinary expenses,96.553
2004,Veterinary expenses,97.754
2004,Veterinary expenses,98.34
2004,Veterinary expenses,98.404
2004,Veterinary expenses,98.431
2004,Veterinary expenses,99.074
2004,Veterinary expenses,99.103
2004,Veterinary expenses,99.053
2004,Veterinary expenses,99.372
2004,Veterinary expenses,99.326
2004,Veterinary expenses,99.335
2005,Veterinary expenses,100.0
2005,Veterinary expenses,100.0
2005,Veterinary expenses,100.0
2005,Veterinary expenses,100.0
2005,Veterinary expenses,100.0
2005,Veterinary expenses,100.0
2005,Veterinary expenses,100.0
2005,Veterinary expenses,100.0
2005,Veterinary expenses,100.0
2005,Veterinary expenses,100.0
2005,Veterinary expenses,100.0
2005,Veterinary expenses,100.0
2006,Veterinary expenses,103.275
2006,Veterinary expenses,103.275
2006,Veterinary expenses,103.275
2006,Veterinary expenses,103.275
2006,Veterinary expenses,103.275
2006,Veterinary expenses,103.275
2006,Veterinary expenses,103.275
2006,Veterinary expenses,103.275
2006,Veterinary expenses,103.275
2006,Veterinary expenses,103.275
2006,Veterinary expenses,103.275
2006,Veterinary expenses,103.275
2007,Veterinary expenses,106.035
2007,Veterinary expenses,106.035
2007,Veterinary expenses,106.035
2007,Veterinary expenses,106.035
2007,Veterinary expenses,106.035
2007,Veterinary expenses,106.035
2007,Veterinary expenses,106.035
2007,Veterinary expenses,106.035
2007,Veterinary expenses,106.035
2007,Veterinary expenses,106.035
2007,Veterinary expenses,106.035
2007,Veterinary expenses,106.035
2008,Veterinary expenses,109.844
2008,Veterinary expenses,109.844
2008,Veterinary expenses,109.844
2008,Veterinary expenses,109.844
2008,Veterinary expenses,109.844
2008,Veterinary expenses,109.844
2008,Veterinary expenses,109.844
2008,Veterinary expenses,109.844
2008,Veterinary expenses,109.844
2008,Veterinary expenses,109.844
2008,Veterinary expenses,109.844
2008,Veterinary expenses,109.844
2009,Veterinary expenses,112.148
2009,Veterinary expenses,112.148
2009,Veterinary expenses,112.148
2009,Veterinary expenses,112.148
2009,Veterinary expenses,112.148
2009,Veterinary expenses,112.148
2009,Veterinary expenses,112.148
2009,Veterinary expenses,112.148
2009,Veterinary expenses,112.148
2009,Veterinary expenses,112.148
2009,Veterinary expenses,112.148
2009,Veterinary expenses,112.148
2010,Veterinary expenses,112.018
2010,Veterinary expenses,112.018
2010,Veterinary expenses,112.018
2010,Veterinary expenses,112.018
2010,Veterinary expenses,112.018
2010,Veterinary expenses,112.018
2010,Veterinary expenses,112.018
2010,Veterinary expenses,112.018
2010,Veterinary expenses,112.018
2010,Veterinary expenses,112.018
2010,Veterinary expenses,112.018
2010,Veterinary expenses,112.018
2011,Veterinary expenses,111.672
2011,Veterinary expenses,111.672
2011,Veterinary expenses,111.672
2011,Veterinary expenses,111.672
2011,Veterinary expenses,111.672
2011,Veterinary expenses,111.672
2011,Veterinary expenses,111.672
2011,Veterinary expenses,111.672
2011,Veterinary expenses,111.672
2011,Veterinary expenses,111.672
2011,Veterinary expenses,111.672
2011,Veterinary expenses,111.672
2003,Feeding stuffs,96.728
2003,Feeding stuffs,97.077
2003,Feeding stuffs,96.879
2003,Feeding stuffs,97.025
2003,Feeding stuffs,97.148
2003,Feeding stuffs,97.119
2003,Feeding stuffs,97.111
2003,Feeding stuffs,97.138
2003,Feeding stuffs,97.437
2003,Feeding stuffs,99.203
2003,Feeding stuffs,100.093
2003,Feeding stuffs,100.224
2004,Feeding stuffs,101.125
2004,Feeding stuffs,101.67
2004,Feeding stuffs,101.798
2004,Feeding stuffs,101.853
2004,Feeding stuffs,102.555
2004,Feeding stuffs,103.198
2004,Feeding stuffs,103.031
2004,Feeding stuffs,102.636
2004,Feeding stuffs,101.588
2004,Feeding stuffs,100.853
2004,Feeding stuffs,100.006
2004,Feeding stuffs,99.749
2005,Feeding stuffs,100.026
2005,Feeding stuffs,99.923
2005,Feeding stuffs,99.915
2005,Feeding stuffs,99.817
2005,Feeding stuffs,100.262
2005,Feeding stuffs,100.193
2005,Feeding stuffs,99.82
2005,Feeding stuffs,99.909
2005,Feeding stuffs,99.931
2005,Feeding stuffs,99.937
2005,Feeding stuffs,100.04
2005,Feeding stuffs,100.229
2006,Feeding stuffs,100.702
2006,Feeding stuffs,100.817
